feature,block,mean_abs_shap,folds_selected,selection_frequency
meth:C9orf169,methylation,0.017086011525991904,28,0.56
meth:PATE4,methylation,0.017032535397447646,12,0.24
expr:ACOT1,expression,0.017022983509814366,50,1.0
expr:TTC29,expression,0.016992300748825073,2,0.04
expr:ZNF738,expression,0.01694689691066742,1,0.02
meth:TMEM200A,methylation,0.016888784244656563,2,0.04
expr:KCNK7,expression,0.016869508661329746,6,0.12
meth:MIR604,methylation,0.01679651439189911,1,0.02
meth:DNAJB12,methylation,0.01679382473230362,1,0.02
meth:CXCR1,methylation,0.016784952767193318,5,0.1
expr:ERP27,expression,0.01677713466675154,14,0.28
meth:C1QTNF3,methylation,0.01671427486469335,47,0.94
expr:HOXA9,expression,0.016695499420166016,1,0.02
meth:MIR580,methylation,0.01668681390583515,2,0.04
meth:CTSW,methylation,0.016658440775548417,6,0.12
expr:GDPD5,expression,0.01665184646844864,1,0.02
expr:JPH3,expression,0.016582729760557413,4,0.08
expr:SVOPL,expression,0.01655493690358365,17,0.34
meth:CACNA1E,methylation,0.016543159261345863,2,0.04
expr:C19orf71,expression,0.01653372310101986,1,0.02
meth:DDX43,methylation,0.01652701571583748,1,0.02
expr:NEUROG3,expression,0.016508731991052628,1,0.02
meth:IQCJ,methylation,0.016390008229063825,10,0.2
meth:VCAM1,methylation,0.016356368097703813,41,0.82
meth:IFITM5,methylation,0.016348727280274034,3,0.06
expr:CLRN1,expression,0.01633586644868743,47,0.94
meth:ACOX2,methylation,0.01630067459440657,7,0.14
meth:BTBD2,methylation,0.01627918053418398,2,0.04
meth:ZNF217,methylation,0.016272085995296948,8,0.16
expr:CDHR5,expression,0.016243748647287826,11,0.22
expr:ERBB2,expression,0.01623563386965543,8,0.16
expr:DMC1,expression,0.016224611628179748,3,0.06
meth:HUNK,methylation,0.01621604710817337,1,0.02
meth:EPHA5,methylation,0.016180069651454687,4,0.08
meth:SCGB1D4,methylation,0.016154075041413307,1,0.02
expr:CIBAR2,expression,0.016117736619586747,12,0.24
expr:S100P,expression,0.016113286837935448,1,0.02
expr:GAREM1,expression,0.016112586527015083,4,0.08
meth:TRIM16,methylation,0.016105033457279205,1,0.02
meth:ACTR3B,methylation,0.01610107688854138,6,0.12
meth:GLT8D2,methylation,0.016091847453605045,11,0.22
meth:NKAIN2,methylation,0.016074301581829785,10,0.2
meth:NHP2,methylation,0.016018967251651563,13,0.26
meth:TCERG1L,methylation,0.01601580251008272,4,0.08
expr:CCDC9B,expression,0.01600740003399551,50,1.0
expr:DHRS2,expression,0.01596762487580153,22,0.44
expr:CLDN16,expression,0.015958599746227264,2,0.04
expr:PKNOX2,expression,0.015929775416023202,9,0.18
meth:KCNA3,methylation,0.015869535505771637,1,0.02
meth:FAM115A,methylation,0.015800992311495874,27,0.54
expr:H2BC7,expression,0.01577049121260643,1,0.02
expr:PRR15L,expression,0.015700923278927803,10,0.2
meth:PCDHGB2,methylation,0.015642693887154262,3,0.06
expr:CERS4,expression,0.015628159354809067,43,0.86
expr:SLC6A16,expression,0.0156231609871611,2,0.04
meth:HSPC157,methylation,0.015609506436157971,25,0.5
meth:AQP10,methylation,0.015555081024233783,14,0.28
expr:PRIMA1,expression,0.015551745913547407,49,0.98
expr:RGS2,expression,0.015528432469671736,13,0.26
expr:C3orf49,expression,0.01544639770872891,2,0.04
expr:LSAMP,expression,0.01529258298846385,44,0.88
expr:NKX3-2,expression,0.015250587318506505,9,0.18
expr:TTPA,expression,0.01524511024763342,48,0.96
meth:FLJ37543,methylation,0.015220037661492825,1,0.02
expr:PTGS2,expression,0.015168774252136549,15,0.3
meth:BARX1,methylation,0.01515642087906599,1,0.02
expr:GLYATL2,expression,0.015100685879588127,2,0.04
expr:SCRN1,expression,0.015034390413867576,7,0.14
expr:EMILIN2,expression,0.01503232199077805,6,0.12
expr:CAMK2D,expression,0.01501608919352293,2,0.04
expr:PDLIM1,expression,0.014965599402785301,1,0.02
expr:VSIG4,expression,0.014957228555541598,33,0.66
meth:WDR52,methylation,0.01494603045284748,3,0.06
meth:PSMA8,methylation,0.01493833659009801,18,0.36
meth:RNASE7,methylation,0.014929210767149925,1,0.02
expr:HDAC11,expression,0.01490066588545839,6,0.12
meth:HAAO,methylation,0.014871060033328831,4,0.08
expr:GAS6,expression,0.014860113927473625,6,0.12
meth:OLIG3,methylation,0.014836784917861223,4,0.08
meth:TMPRSS8,methylation,0.014822633005678654,1,0.02
meth:C8orf79,methylation,0.014815273694694042,2,0.04
meth:AVIL,methylation,0.014791364781558514,1,0.02
expr:CECR2,expression,0.014760766178369522,2,0.04
meth:H19,methylation,0.014759322628378868,3,0.06
meth:C1QTNF2,methylation,0.014726854035292159,11,0.22
meth:CCDC158,methylation,0.014715307081739107,3,0.06
meth:LGALS9,methylation,0.014703566092066467,11,0.22
meth:WRB,methylation,0.014652226120233536,1,0.02
expr:IQUB,expression,0.014651903855944207,12,0.24
expr:MRO,expression,0.014648342124101791,11,0.22
meth:EFS,methylation,0.014561699784826488,10,0.2
expr:SGK1,expression,0.014546959020663053,4,0.08
meth:DPH1,methylation,0.014499660930596292,4,0.08
meth:LRRTM3,methylation,0.014463607221841812,1,0.02
expr:GPR37L1,expression,0.014451638717825213,6,0.12
expr:TIPARP,expression,0.014426388366370124,44,0.88
expr:KBTBD13,expression,0.014409223105758429,2,0.04
meth:APOC2,methylation,0.014392619021236897,1,0.02
expr:RSPH9,expression,0.014377872149149576,3,0.06
expr:MEST,expression,0.01434401870938018,24,0.48
meth:ASCL2,methylation,0.01433209702372551,2,0.04
expr:MSH5,expression,0.014298623951617628,22,0.44
meth:CABP2,methylation,0.014252864383161068,10,0.2
expr:TMPRSS6,expression,0.01420435681939125,1,0.02
meth:FAM186B,methylation,0.014197726733982563,1,0.02
meth:FLJ40504,methylation,0.014124536518418034,38,0.76
expr:EPB41L4B,expression,0.014117876921469966,6,0.12
expr:H3C10,expression,0.0141145633533597,1,0.02
expr:MPV17L,expression,0.014093099981201467,27,0.54
expr:PCSK1,expression,0.01409307774156332,4,0.08
meth:MIRLET7G,methylation,0.014080646387098925,23,0.46
meth:GRIN3B,methylation,0.01407540382610427,9,0.18
meth:HIST1H2AJ,methylation,0.014043164439499378,1,0.02
meth:C18orf45,methylation,0.014036287553608418,1,0.02
expr:U2AF1L5,expression,0.014027824564101664,19,0.38
meth:TTC39A,methylation,0.014014647575095296,15,0.3
meth:PDE6C,methylation,0.013945824466645718,1,0.02
meth:SLC16A10,methylation,0.013944179750978947,1,0.02
meth:ZNF124,methylation,0.013924600556492805,1,0.02
meth:MIR137,methylation,0.013921444374136626,10,0.2
meth:ROBO2,methylation,0.013919443590566516,4,0.08
meth:ZNF528,methylation,0.013916569869392194,13,0.26
expr:SNX10,expression,0.013895525286595026,3,0.06
meth:MTMR6,methylation,0.01385174625708411,6,0.12
expr:INSRR,expression,0.01384696705887715,3,0.06
meth:CCDC73,methylation,0.013838068582117558,2,0.04
expr:MBOAT1,expression,0.01381615130463615,50,1.0
expr:RNASE1,expression,0.013772114180028439,2,0.04
expr:RASSF8,expression,0.0137718484736979,5,0.1
expr:ZDHHC11B,expression,0.013761240872554481,4,0.08
meth:EML4,methylation,0.013724456541240215,1,0.02
meth:NPFFR2,methylation,0.013705255463719368,1,0.02
expr:ARG2,expression,0.013683462515473366,1,0.02
meth:CLEC4A,methylation,0.013682292308658361,4,0.08
expr:ATP6V1B1,expression,0.013660076074302197,1,0.02
expr:NPAS2,expression,0.013647970044985414,5,0.1
meth:BMPR1B,methylation,0.013599191672366225,33,0.66
meth:GRIK1,methylation,0.013565848991477295,23,0.46
expr:BAAT,expression,0.013562584295868874,1,0.02
meth:MIR585,methylation,0.013496186584234238,1,0.02
expr:LAMA1,expression,0.013494113460183144,1,0.02
meth:LRRN3,methylation,0.01348610114879333,13,0.26
meth:TM4SF20,methylation,0.013480702822562307,8,0.16
expr:CDC42EP5,expression,0.013441622955724597,4,0.08
meth:CFHR5,methylation,0.01342745108385792,21,0.42
expr:DSCAM,expression,0.013423451222479343,1,0.02
meth:CPAMD8,methylation,0.0133890425786376,2,0.04
meth:USP36,methylation,0.013386685529258101,5,0.1
meth:LOC149134,methylation,0.013365199463441968,15,0.3
expr:SEMA3C,expression,0.013335458272194955,8,0.16
meth:PART1,methylation,0.013324743136763573,2,0.04
meth:SBNO2,methylation,0.013292123563587666,1,0.02
expr:OPN4,expression,0.013278441032303906,41,0.82
meth:VGLL3,methylation,0.0132755570984398,49,0.98
meth:MUSTN1,methylation,0.013233286328613758,1,0.02
meth:SNPH,methylation,0.013232388496098499,31,0.62
meth:AOC2,methylation,0.013217795113830463,46,0.92
expr:HHIPL1,expression,0.013215283617830358,37,0.74
expr:TYRO3,expression,0.01317304155236343,24,0.48
meth:MSX2P1,methylation,0.013165409676730633,1,0.02
expr:PFKFB1,expression,0.013165243473407385,37,0.74
meth:ADCK5,methylation,0.013159159643691964,16,0.32
meth:KRT72,methylation,0.013145920354872942,2,0.04
expr:LOXL2,expression,0.013134736612799668,31,0.62
meth:ALOX15B,methylation,0.013104096055030823,3,0.06
expr:PHLDA1,expression,0.013090740578869978,3,0.06
meth:AMBN,methylation,0.013082646764814854,1,0.02
meth:SCN9A,methylation,0.01306890812702477,6,0.12
meth:KLK10,methylation,0.013043096289038658,1,0.02
expr:RAB34,expression,0.013021140825003386,8,0.16
meth:LOC284688,methylation,0.01300139760132879,4,0.08
meth:PLEKHA4,methylation,0.012994101690128445,10,0.2
meth:C11orf88,methylation,0.012989791584442611,27,0.54
expr:C1orf127,expression,0.012971118600531057,44,0.88
expr:LGR6,expression,0.012940523214638233,5,0.1
meth:GIMAP2,methylation,0.012926032719075341,11,0.22
expr:ACOT6,expression,0.012924430081814839,36,0.72
meth:SULT4A1,methylation,0.012854037900979165,32,0.64
expr:AJM1,expression,0.012851219896742322,47,0.94
expr:TUBB8,expression,0.012848527087563915,14,0.28
expr:FDXR,expression,0.012838258408010006,1,0.02
meth:ZNF814,methylation,0.01278562843799591,2,0.04
meth:ABCB5,methylation,0.01277618419068555,15,0.3
expr:APOL4,expression,0.012775634601712226,10,0.2
expr:POU3F3,expression,0.012775157578289509,1,0.02
expr:RARRES2,expression,0.012744539859704673,5,0.1
meth:NCRNA00181,methylation,0.012738463362135613,24,0.48
meth:WDR16,methylation,0.012731972150504589,1,0.02
meth:METTL7B,methylation,0.012684707529842854,2,0.04
expr:CYP27A1,expression,0.012679765839129687,5,0.1
expr:CYP2S1,expression,0.012654792905474702,9,0.18
meth:MYOG,methylation,0.01264792587608099,2,0.04
expr:MT-ND2,expression,0.01263736430555582,30,0.6
meth:ELOVL3,methylation,0.012630024924874306,1,0.02
expr:ELOVL5,expression,0.012614252548664807,50,1.0
meth:ZNF833,methylation,0.012592759249465806,14,0.28
expr:TFF3,expression,0.012591498903930187,8,0.16
expr:SLC22A24,expression,0.01256739441305399,4,0.08
expr:MAB21L4,expression,0.012552330270409584,1,0.02
meth:C8orf4,methylation,0.012543998658657074,2,0.04
expr:RGS14,expression,0.012519532814621925,1,0.02
meth:LOC100130872-SPON2,methylation,0.012519254116341472,2,0.04
expr:NUTM2E,expression,0.01250354724470526,4,0.08
expr:GUCY2C,expression,0.012475492432713509,1,0.02
meth:HIST1H2AH,methylation,0.012427098117768764,1,0.02
expr:CLEC10A,expression,0.012420476181432605,2,0.04
meth:IL17B,methylation,0.01238952504677905,9,0.18
meth:ZNF829,methylation,0.012382312522580227,6,0.12
expr:SUGCT,expression,0.012376956822764542,18,0.36
meth:SLC6A2,methylation,0.012366751119351158,13,0.26
meth:CLEC12A,methylation,0.012366058304905891,2,0.04
meth:LAT2,methylation,0.012364329770207405,3,0.06
meth:CHL1,methylation,0.012324593043220894,35,0.7
expr:PSTPIP2,expression,0.012323562987148762,1,0.02
expr:MS4A8,expression,0.01229357834905386,50,1.0
meth:IL2RA,methylation,0.012267065234482288,4,0.08
expr:FGFBP3,expression,0.012239920347929001,5,0.1
expr:CXCL13,expression,0.012239807394935805,17,0.34
expr:IL20RA,expression,0.012219946908285343,43,0.86
meth:DENND1A,methylation,0.012192392139695585,3,0.06
meth:SLCO6A1,methylation,0.012170239351689816,2,0.04
expr:VSX1,expression,0.01214836686849594,5,0.1
expr:H2AC8,expression,0.012143381871283054,1,0.02
meth:BCHE,methylation,0.012134126126766205,25,0.5
meth:MRVI1,methylation,0.01210074861800032,7,0.14
expr:MYADML2,expression,0.012094843434169888,2,0.04
expr:ALG8,expression,0.01208413194399327,28,0.56
expr:PHYHIPL,expression,0.012080354389867612,35,0.7
meth:UTRN,methylation,0.012047326938268177,49,0.98
expr:UPP2,expression,0.012044818140566349,1,0.02
meth:SPOCD1,methylation,0.012014395257990276,7,0.14
meth:GPR21,methylation,0.011993317243953546,12,0.24
expr:POU5F2,expression,0.011987276375293732,5,0.1
expr:CD19,expression,0.011958245851565153,10,0.2
expr:CAPN14,expression,0.011919076354908091,7,0.14
meth:C2orf39,methylation,0.01191625390201807,5,0.1
meth:PXDNL,methylation,0.011879011057317257,2,0.04
expr:ULBP2,expression,0.011864322470501065,50,1.0
meth:NKX2-6,methylation,0.011804132097555946,30,0.6
expr:SERPINB7,expression,0.01180220054438672,39,0.78
expr:KIF7,expression,0.011775012942962348,2,0.04
meth:C7orf57,methylation,0.011725048689792553,6,0.12
expr:PLEKHH1,expression,0.011723921459633857,46,0.92
expr:IRS4,expression,0.011711978486606054,49,0.98
meth:MIR208B,methylation,0.011701850220561028,1,0.02
expr:PLCXD1,expression,0.01168586608643333,6,0.12
expr:SCGB1D2,expression,0.01166630070656538,2,0.04
expr:DENND4C,expression,0.01166599988937378,1,0.02
meth:CYP1B1,methylation,0.011644561633305706,46,0.92
expr:DNAH11,expression,0.011631467225252773,46,0.92
meth:PHLDB1,methylation,0.011594538344070315,6,0.12
expr:KRT40,expression,0.011587695218622684,1,0.02
meth:C3orf18,methylation,0.011582090519368649,1,0.02
expr:EVA1A,expression,0.01154893761585382,11,0.22
expr:WNK2,expression,0.011523226641916804,7,0.14
expr:DERL3,expression,0.011518582701683044,1,0.02
meth:ATP8B2,methylation,0.011497310595586896,2,0.04
expr:EYS,expression,0.01145185884836662,14,0.28
expr:OTOG,expression,0.011410367010588137,48,0.96
expr:PKHD1,expression,0.011389106613933109,8,0.16
meth:KRTAP20-4,methylation,0.011360127595253289,4,0.08
expr:FAM183A,expression,0.011351512232795357,10,0.2
meth:HIST1H2BK,methylation,0.011320658286567777,50,1.0
meth:SSC5D,methylation,0.011302735463420793,41,0.82
meth:WNT3,methylation,0.011300776686985045,50,1.0
expr:SIGLEC1,expression,0.011293161260255147,16,0.32
expr:KHK,expression,0.01128755696117878,1,0.02
expr:FAM72D,expression,0.011261695995926857,1,0.02
expr:PDE4A,expression,0.01125357672572136,1,0.02
meth:FAM171A1,methylation,0.011252253648958035,7,0.14
expr:RASGRP1,expression,0.011240570640178962,49,0.98
expr:GNB3,expression,0.011231628341192845,16,0.32
expr:GNAT2,expression,0.011218220461159945,2,0.04
meth:MX2,methylation,0.011195341125130653,1,0.02
expr:TAS2R43,expression,0.011186575517058372,2,0.04
meth:ITGA8,methylation,0.011183947266545147,24,0.48
expr:PANX2,expression,0.011175783983032619,14,0.28
expr:H4C4,expression,0.011162032269769244,9,0.18
meth:MIR383,methylation,0.011123430682346225,7,0.14
expr:NUAK2,expression,0.01109110377728939,2,0.04
meth:ZSCAN12L1,methylation,0.011090794578194618,1,0.02
expr:PROSER2,expression,0.011084167875297781,27,0.54
meth:FAM18A,methylation,0.011080587437997261,6,0.12
expr:ZNF114,expression,0.011053646486418853,35,0.7
expr:LPAR1,expression,0.011041891708208079,33,0.66
meth:SLFN13,methylation,0.011041145771741867,2,0.04
meth:NPEPL1,methylation,0.011036609565573079,7,0.14
meth:MIR589,methylation,0.010967359491457631,28,0.56
meth:LRRK2,methylation,0.010941840602423657,22,0.44
expr:NTSR1,expression,0.010939762274240504,49,0.98
expr:SGCG,expression,0.010931585391517729,48,0.96
expr:LHX2,expression,0.010922120311685527,24,0.48
expr:OR2C3,expression,0.010889273136854172,4,0.08
expr:PTPRZ1,expression,0.010879741399548948,16,0.32
meth:RPS15A,methylation,0.01086476546091338,6,0.12
meth:RP1,methylation,0.0108297311514616,50,1.0
meth:AFF3,methylation,0.01082650721347069,17,0.34
expr:RSKR,expression,0.010824475583925458,29,0.58
meth:LENEP,methylation,0.010789286533298973,13,0.26
meth:TMEM121,methylation,0.01077781431376934,1,0.02
meth:C15orf34,methylation,0.010763272952317493,32,0.64
meth:FOXL2,methylation,0.01076181922107935,5,0.1
meth:ZNF683,methylation,0.010747602519889673,6,0.12
expr:LYST,expression,0.010745668049258668,42,0.84
expr:BCAT1,expression,0.010743028070363734,9,0.18
expr:FASN,expression,0.010742699989350513,28,0.56
expr:SLC35G1,expression,0.010741488128486607,9,0.18
expr:HES5,expression,0.010712959989905357,35,0.7
meth:ANXA2,methylation,0.01070845913555887,9,0.18
meth:SEMA3E,methylation,0.010664241388440132,2,0.04
expr:CDHR2,expression,0.010663281523567788,34,0.68
expr:CFAP54,expression,0.010655346512794494,5,0.1
meth:PLUNC,methylation,0.010655166581273079,1,0.02
expr:SLC27A6,expression,0.010652855771811718,47,0.94
expr:AC092718.8,expression,0.010637181818310637,16,0.32
meth:HPS1,methylation,0.010635321338971456,3,0.06
expr:DMBX1,expression,0.010613281279802322,4,0.08
expr:GPX3,expression,0.01060590318714579,6,0.12
expr:TMDD1,expression,0.010603314117443833,11,0.22
expr:UGT3A1,expression,0.010588075034320354,1,0.02
expr:FBXO36,expression,0.010568279835861177,50,1.0
meth:HIST1H4J,methylation,0.010568035628900609,11,0.22
meth:C1orf189,methylation,0.010563900432316586,8,0.16
expr:TAT,expression,0.010556838746803502,24,0.48
expr:MAD1L1,expression,0.010537306900675359,19,0.38
expr:ROBO3,expression,0.01051780088240967,19,0.38
meth:MS4A6E,methylation,0.01050886837998405,50,1.0
expr:AC069503.2,expression,0.010467761778272688,12,0.24
expr:COLEC10,expression,0.010466228531731759,20,0.4
expr:SCGB3A1,expression,0.010465282287138203,24,0.48
expr:IRX3,expression,0.010412633884698153,4,0.08
meth:WNT16,methylation,0.010403303958644921,11,0.22
meth:DSC2,methylation,0.010386905839873685,9,0.18
expr:XKR4,expression,0.010373778641223907,3,0.06
expr:MFGE8,expression,0.010339482055444802,14,0.28
expr:TNFRSF21,expression,0.01030987037548555,31,0.62
expr:PGAP3,expression,0.01027731318026781,1,0.02
expr:DCAF12L2,expression,0.01026502439752221,25,0.5
expr:MATN1,expression,0.010262295603752136,2,0.04
expr:ABO,expression,0.010259970146903975,45,0.9
expr:EDNRB,expression,0.010258115207155546,3,0.06
meth:HTR1B,methylation,0.010240527801215649,2,0.04
expr:CHAC1,expression,0.01023476300528273,50,1.0
meth:FBXO47,methylation,0.01022825250402093,3,0.06
meth:LOC647121,methylation,0.010226552597368542,46,0.92
expr:MAPK12,expression,0.010212074176618648,31,0.62
meth:MIR2113,methylation,0.0101503930054605,5,0.1
meth:GLB1L2,methylation,0.010149692185223103,1,0.02
expr:NCR3,expression,0.01014758925884962,1,0.02
expr:OR6T1,expression,0.010144783730188815,39,0.78
expr:NR4A3,expression,0.010138835334642366,11,0.22
expr:ATP8A2,expression,0.010128600522875786,1,0.02
expr:C1QTNF9,expression,0.01012533985906177,9,0.18
meth:KCNQ3,methylation,0.010119296342787904,31,0.62
meth:MIR570,methylation,0.010105447251698934,50,1.0
meth:SLAMF7,methylation,0.010092519516668593,30,0.6
meth:DKFZP434H168,methylation,0.010082519380375743,8,0.16
meth:SSTR1,methylation,0.010075517356329198,14,0.28
meth:DDI1,methylation,0.010073339514848258,9,0.18
expr:GPR132,expression,0.010065296074635414,43,0.86
expr:HOXA11,expression,0.010050162781650822,15,0.3
expr:CKAP2,expression,0.010037113912403584,1,0.02
meth:LOC134466,methylation,0.010018288157880306,1,0.02
meth:KCTD3,methylation,0.010008081793785095,1,0.02
expr:CYP4F3,expression,0.009988633081472168,30,0.6
expr:VPREB3,expression,0.009962212496535167,19,0.38
expr:AQP4,expression,0.009957649100605133,42,0.84
meth:DMRTA1,methylation,0.009946415899321437,2,0.04
expr:TONSL,expression,0.00992217194288969,2,0.04
expr:GSTT2B,expression,0.009905114704743027,25,0.5
expr:TCF7L2,expression,0.00990346552760795,43,0.86
meth:LOC643923,methylation,0.009891982947010547,40,0.8
expr:C1orf105,expression,0.009887360575426694,46,0.92
meth:JSRP1,methylation,0.009882554508057301,23,0.46
expr:XG,expression,0.009851259489854177,3,0.06
meth:APOL2,methylation,0.00984820444136858,4,0.08
expr:ALPK2,expression,0.009847004665061831,2,0.04
expr:SNX31,expression,0.009841775661334396,5,0.1
expr:PDE10A,expression,0.009806249849498272,5,0.1
