feature,block,mean_abs_shap,folds_selected,selection_frequency
meth:PPP1R14D,methylation,0.012341889033622638,37,0.74
expr:HP,expression,0.01234128518262878,2,0.04
expr:JRK,expression,0.012324105016887188,2,0.04
expr:ZNF280B,expression,0.012311221721271673,3,0.06
meth:PTH,methylation,0.012265356567998728,9,0.18
expr:BACH2,expression,0.012232419787324034,19,0.38
expr:STC2,expression,0.012231957850744948,50,1.0
meth:PYY2,methylation,0.012231321074068546,1,0.02
meth:ST3GAL6,methylation,0.012225880287587643,1,0.02
meth:QPRT,methylation,0.012222921324428171,50,1.0
meth:GZMH,methylation,0.012221229573090872,3,0.06
meth:ADHFE1,methylation,0.012214166888346275,48,0.96
meth:NCCRP1,methylation,0.01220420835694919,45,0.9
meth:LOC100130691,methylation,0.012200451269745827,5,0.1
expr:PCDHGB5,expression,0.012187200598418713,1,0.02
expr:ACOT1,expression,0.01212996326527597,48,0.96
meth:OLFM4,methylation,0.012069736141711473,4,0.08
expr:ASPG,expression,0.012025854550302029,1,0.02
expr:PCDHA13,expression,0.011998635458959532,28,0.56
expr:MLLT3,expression,0.011988386046141386,2,0.04
meth:ANKRD55,methylation,0.011985527205979452,34,0.68
meth:ADAMTS4,methylation,0.01196458636639783,26,0.52
expr:CDH13,expression,0.011937806382775307,1,0.02
expr:SETBP1,expression,0.01191694475710392,1,0.02
meth:EML6,methylation,0.01186865110260745,21,0.42
expr:EDN1,expression,0.011842749247859632,14,0.28
meth:CERKL,methylation,0.011842623639565248,13,0.26
meth:UBXN10,methylation,0.011839613318443298,4,0.08
meth:BGLAP,methylation,0.011825884545687585,50,1.0
expr:WIF1,expression,0.011820272908412985,7,0.14
expr:BCAR3,expression,0.011804234154303284,17,0.34
meth:LOC338758,methylation,0.01178982897545211,17,0.34
expr:IQSEC3,expression,0.01178710835520178,5,0.1
expr:NR2C2,expression,0.01177247241139412,1,0.02
expr:IER5L,expression,0.011766175943193957,8,0.16
expr:ZCCHC18,expression,0.011749669909477234,1,0.02
expr:BEX5,expression,0.011738918721675873,2,0.04
expr:CHP2,expression,0.011724278330802917,1,0.02
meth:ACCN3,methylation,0.011677598266639203,48,0.96
meth:CTSW,methylation,0.011593741665006076,19,0.38
meth:LHX6,methylation,0.011592963635099722,34,0.68
meth:PNOC,methylation,0.011582155479118228,41,0.82
expr:SLC46A2,expression,0.011571355330358659,7,0.14
expr:CDH7,expression,0.011562950443476439,8,0.16
meth:CRABP2,methylation,0.011559221893548965,1,0.02
expr:NKX6-1,expression,0.011549677234143019,5,0.1
expr:PATL2,expression,0.01154015471951829,9,0.18
meth:NCRNA00207,methylation,0.011535154655575752,1,0.02
meth:WNT3,methylation,0.011534139801583746,34,0.68
meth:DOK2,methylation,0.011531528706351915,3,0.06
expr:CISH,expression,0.01152278418643012,48,0.96
expr:SLC25A24,expression,0.01151600772573147,8,0.16
expr:TAC3,expression,0.011365891434252262,1,0.02
expr:KNG1,expression,0.011348367901518941,16,0.32
expr:PRIMA1,expression,0.011334066764296344,12,0.24
expr:NPPC,expression,0.011308950449650487,3,0.06
meth:MIR337,methylation,0.011286537628620863,23,0.46
expr:FNDC8,expression,0.011284057780479391,30,0.6
expr:AC055839.2,expression,0.011282223276793957,2,0.04
meth:C14orf50,methylation,0.011272961273789406,1,0.02
expr:ARNT2,expression,0.011260716307263535,13,0.26
expr:POU2AF1,expression,0.011220506018435116,40,0.8
meth:SNORA80,methylation,0.011215432853388944,19,0.38
meth:GNB3,methylation,0.011197243933565915,2,0.04
expr:GPC5,expression,0.01119537465274334,1,0.02
expr:C20orf85,expression,0.01117764599621296,2,0.04
meth:OVCH1,methylation,0.01115583440211291,6,0.12
expr:CDH23,expression,0.011074424721300602,1,0.02
meth:LRRTM2,methylation,0.01105921520696332,15,0.3
expr:NECTIN4,expression,0.011052628489015925,31,0.62
meth:ADAMTS10,methylation,0.01103118927169003,19,0.38
expr:PRSS51,expression,0.011025809682905674,1,0.02
meth:FKBP1B,methylation,0.010965103119295756,28,0.56
meth:TEPP,methylation,0.010952604003250599,1,0.02
meth:LOC100128842,methylation,0.010892401821198588,49,0.98
expr:TCIM,expression,0.010890377423493192,4,0.08
expr:FHIT,expression,0.01085124829405686,40,0.8
expr:TREM1,expression,0.010840751696377993,4,0.08
expr:TCHH,expression,0.010833832496427932,30,0.6
meth:PCDHA5,methylation,0.010831884702201932,10,0.2
meth:FAM177B,methylation,0.010812801992869936,4,0.08
expr:VASN,expression,0.01081029005581513,2,0.04
meth:SLC12A1,methylation,0.010785831953398883,2,0.04
expr:CHST13,expression,0.010783858771901578,2,0.04
expr:SLC10A5,expression,0.010771145112812519,3,0.06
meth:MUCL1,methylation,0.010768565920963218,28,0.56
expr:SRPK3,expression,0.010760376850763956,3,0.06
expr:ABO,expression,0.010724435830148073,41,0.82
meth:WIT1,methylation,0.0106970232722926,21,0.42
meth:GALNT6,methylation,0.010673824697732925,1,0.02
meth:SLC35D3,methylation,0.010663614462828264,8,0.16
expr:PRC1,expression,0.010643236703860264,30,0.6
expr:AC097625.1,expression,0.010613424666225911,25,0.5
expr:ZNF501,expression,0.010584672912955284,1,0.02
expr:MC4R,expression,0.010571879334747791,2,0.04
expr:TYRO3,expression,0.010563356976490468,38,0.76
meth:LRRC37B,methylation,0.010477462087735711,42,0.84
expr:RNF222,expression,0.010475636459887028,2,0.04
expr:DENND5B,expression,0.010373023338615894,4,0.08
meth:MAB21L1,methylation,0.010353286419995129,50,1.0
meth:LOC220930,methylation,0.0103291105479002,1,0.02
meth:SPRR2F,methylation,0.01024419566549893,14,0.28
meth:SIT1,methylation,0.010225720703601837,1,0.02
expr:GPHN,expression,0.010198337437871557,13,0.26
meth:PRKCA,methylation,0.010183215044283619,6,0.12
expr:FCRL5,expression,0.010166355685607807,37,0.74
expr:FUT8,expression,0.010163557715713978,4,0.08
expr:U2AF1L5,expression,0.010140854678562997,24,0.48
expr:PTGS2,expression,0.01013294234492249,23,0.46
meth:EVI5,methylation,0.010126168839633465,2,0.04
expr:TRAPPC5,expression,0.010093292221426964,8,0.16
meth:EXPH5,methylation,0.01009197898558341,50,1.0
meth:LRRC55,methylation,0.010080644574999395,45,0.9
expr:FREM2,expression,0.010074019990861416,5,0.1
meth:DGUOK,methylation,0.010073599411407485,50,1.0
expr:IL12B,expression,0.010058169377734884,50,1.0
meth:PITX1,methylation,0.010041802190244198,2,0.04
meth:MIR199A1,methylation,0.010023288467175704,47,0.94
expr:INKA2,expression,0.010013105534017085,5,0.1
expr:TMEM176A,expression,0.00999605655670166,1,0.02
meth:C3orf25,methylation,0.009990024652021626,6,0.12
meth:ALS2CR12,methylation,0.009979911115806317,32,0.64
expr:KIF21A,expression,0.009977696812711656,2,0.04
expr:SMR3B,expression,0.00995776616036892,2,0.04
meth:SPATA19,methylation,0.009939977899193764,2,0.04
meth:ZBTB16,methylation,0.009928004583343863,10,0.2
expr:PHF21B,expression,0.009924624115228653,1,0.02
meth:LY96,methylation,0.009914459590800107,20,0.4
expr:TSKU,expression,0.009913881499271252,19,0.38
expr:RNF165,expression,0.009913727291859686,2,0.04
expr:CDHR3,expression,0.009911247587297112,4,0.08
expr:KIR2DL4,expression,0.00989712123797896,24,0.48
meth:PCDHA7,methylation,0.009897074356185606,39,0.78
expr:STMN3,expression,0.009893492795526981,1,0.02
expr:GPR22,expression,0.00987442077603191,10,0.2
expr:CHPT1,expression,0.009850109991756208,47,0.94
meth:SOX18,methylation,0.009840263488877099,40,0.8
meth:WNT7A,methylation,0.009823126465422459,13,0.26
expr:C1QL3,expression,0.009808571077883244,1,0.02
meth:ATF7,methylation,0.009795151888392866,50,1.0
meth:CCDC54,methylation,0.009776434861123562,1,0.02
meth:LOXL2,methylation,0.009723054245114326,2,0.04
meth:FMO5,methylation,0.009713748469948769,1,0.02
expr:AMH,expression,0.009711395716294646,4,0.08
expr:UBE2C,expression,0.009699157128731409,3,0.06
expr:MAP4K1,expression,0.009691416596372923,3,0.06
expr:HLA-DQA2,expression,0.009690959932808966,23,0.46
expr:HSD11B2,expression,0.009665044024586678,2,0.04
expr:CTSV,expression,0.009638888443116733,47,0.94
meth:SLC22A7,methylation,0.009625562777121862,3,0.06
meth:MAFG,methylation,0.009606267337221652,50,1.0
meth:C10orf72,methylation,0.009604791179299355,1,0.02
meth:ZNF683,methylation,0.009570146561600268,4,0.08
expr:TMEM215,expression,0.009568413607642445,37,0.74
meth:CECR2,methylation,0.009539290057164767,31,0.62
meth:CTTNBP2,methylation,0.009524937130562548,36,0.72
expr:RHBDL2,expression,0.009522757725790143,4,0.08
meth:IFI27L2,methylation,0.009517768397927284,1,0.02
expr:PADI1,expression,0.009470426477491856,1,0.02
meth:ELAVL4,methylation,0.0094376839697361,1,0.02
meth:C7orf28A,methylation,0.009423689365576138,16,0.32
expr:H2AW,expression,0.009421267465222627,10,0.2
meth:PRNT,methylation,0.009369459934532642,1,0.02
expr:SPEG,expression,0.009368339941526452,6,0.12
meth:MIR218-2,methylation,0.009362138962994019,3,0.06
expr:ADAMTS13,expression,0.00935658672824502,2,0.04
meth:C2orf65,methylation,0.00934882009945189,24,0.48
meth:WDR86,methylation,0.009332777932286263,1,0.02
meth:MIR144,methylation,0.009323396519175731,20,0.4
meth:ODF3L1,methylation,0.009309705708654144,37,0.74
meth:ACOXL,methylation,0.00930776260793209,1,0.02
expr:COLQ,expression,0.009301616839366034,16,0.32
expr:PLA2G10,expression,0.009295359132053373,43,0.86
expr:SLC43A1,expression,0.009288292890414596,5,0.1
expr:DAPL1,expression,0.009274612879380584,8,0.16
meth:MIR1248,methylation,0.009267020039260387,2,0.04
meth:C20orf71,methylation,0.00926415715366602,1,0.02
expr:NPIPB4,expression,0.009243677675840445,4,0.08
meth:MIR153-1,methylation,0.00924241046110789,3,0.06
meth:VCAM1,methylation,0.009213851384590677,47,0.94
expr:BMP7,expression,0.009202473644668667,13,0.26
meth:OR8U8,methylation,0.009200658149051445,27,0.54
expr:UNC5A,expression,0.009156966116279364,4,0.08
meth:HIGD1C,methylation,0.009141032789124265,42,0.84
expr:ATF3,expression,0.009135210903574867,24,0.48
expr:KCNK7,expression,0.009134125828202213,31,0.62
expr:NRGN,expression,0.009128814563155174,2,0.04
meth:BTNL9,methylation,0.009116058647123282,4,0.08
expr:EFS,expression,0.009104770608246326,1,0.02
meth:FCHSD1,methylation,0.00907932035624981,1,0.02
meth:FOXL1,methylation,0.009052923981911473,31,0.62
expr:GABRG3,expression,0.009041499346494675,1,0.02
expr:CARD11,expression,0.009035513736307621,2,0.04
meth:WFDC10A,methylation,0.009017539210617542,2,0.04
expr:CRABP2,expression,0.009006363624292944,9,0.18
expr:HSPA2,expression,0.008975672535598278,6,0.12
expr:TMEM198,expression,0.0089639822836034,4,0.08
expr:MYL5,expression,0.008952883072197437,1,0.02
expr:BTK,expression,0.008923291898099706,2,0.04
expr:SHH,expression,0.008922973859444027,40,0.8
meth:RGPD5,methylation,0.008915923620489511,11,0.22
meth:CEBPA,methylation,0.008912140503525734,1,0.02
expr:WLS,expression,0.008906983250895752,47,0.94
meth:CDK15,methylation,0.008864951990544797,25,0.5
expr:PROSER2,expression,0.008817405098982687,14,0.28
expr:GABRR3,expression,0.008813931052351282,21,0.42
expr:LEF1,expression,0.008808844313898589,50,1.0
meth:KLF1,methylation,0.008797326125204563,2,0.04
meth:SLAMF7,methylation,0.008795945924551537,30,0.6
meth:MFSD2A,methylation,0.008794707786291838,50,1.0
expr:RP1,expression,0.008787017364878781,26,0.52
expr:CXCL13,expression,0.00877332902746275,30,0.6
meth:AOX1,methylation,0.008749396598432213,12,0.24
expr:CLEC4E,expression,0.008695170213468374,5,0.1
expr:CHST6,expression,0.008673956232378259,50,1.0
meth:PABPC1L,methylation,0.00866650890869399,3,0.06
expr:TCF4,expression,0.008641105057904497,4,0.08
meth:ABCB11,methylation,0.008629337904113887,43,0.86
meth:LOC253039,methylation,0.008621566632251826,31,0.62
expr:SAPCD2,expression,0.008616148106132945,39,0.78
meth:ITLN2,methylation,0.00861384631975347,9,0.18
meth:IL22RA2,methylation,0.008613403886556625,1,0.02
expr:SCUBE3,expression,0.008606953546404839,1,0.02
meth:S100A16,methylation,0.008588860880990978,32,0.64
meth:RGS14,methylation,0.00858367420732975,1,0.02
meth:EFS,methylation,0.008567780518205836,8,0.16
expr:RLN1,expression,0.00856188711244613,50,1.0
meth:TMPRSS13,methylation,0.0085609402407759,7,0.14
meth:CHAD,methylation,0.008559649189313253,9,0.18
meth:APOL1,methylation,0.00854950093735869,13,0.26
expr:SERPINB7,expression,0.00853771640984819,39,0.78
meth:PDYN,methylation,0.008507314138114452,2,0.04
meth:DDX43,methylation,0.008502879379583257,7,0.14
expr:TRPV3,expression,0.00849568577703192,18,0.36
meth:CTNNA2,methylation,0.008486126965310956,7,0.14
expr:KCNE5,expression,0.008481979370117188,2,0.04
meth:TGFBI,methylation,0.008481729630148038,16,0.32
expr:ALDH8A1,expression,0.008480478078126907,4,0.08
expr:PDK2,expression,0.008476645937965563,12,0.24
expr:KCNJ16,expression,0.008476551807446716,30,0.6
expr:PLAC8L1,expression,0.008466104045510292,2,0.04
expr:H4C4,expression,0.008447188884019852,1,0.02
expr:ALX4,expression,0.00844653567764908,40,0.8
expr:PSRC1,expression,0.008432758226990699,5,0.1
expr:KCNC4,expression,0.008426907996181399,36,0.72
expr:TEKT5,expression,0.00839778282748097,34,0.68
expr:SKAP2,expression,0.008393295730153719,3,0.06
expr:CPNE9,expression,0.008392625022679567,2,0.04
expr:OR6T1,expression,0.008377232688206544,41,0.82
meth:LOC730755,methylation,0.00836504074104596,50,1.0
expr:SOHLH2,expression,0.008363485336303711,8,0.16
expr:KCNK3,expression,0.008362393018849675,31,0.62
expr:MICB,expression,0.00835917462274665,50,1.0
meth:GML,methylation,0.008350290358066559,2,0.04
meth:C1orf180,methylation,0.008341468005673959,50,1.0
expr:CLDN2,expression,0.008328962915887436,6,0.12
expr:PPM1K,expression,0.008325044065713882,1,0.02
expr:IP6K3,expression,0.008324819697568623,26,0.52
meth:KCTD3,methylation,0.008316780533641576,5,0.1
expr:SHC3,expression,0.008313573106486154,38,0.76
expr:MCEMP1,expression,0.008310151286423206,2,0.04
meth:GPR162,methylation,0.008306117627121832,23,0.46
expr:DUSP1,expression,0.008305147763919728,29,0.58
expr:ATP6V0E2,expression,0.00827048160135746,2,0.04
expr:KCNJ10,expression,0.00826172239612788,29,0.58
expr:PHLDA3,expression,0.008234748733229935,16,0.32
expr:ROBO3,expression,0.008228810896980576,8,0.16
expr:ROPN1L,expression,0.008227952012720589,13,0.26
expr:IL23R,expression,0.0082247756421566,5,0.1
expr:CEP85L,expression,0.00822195640972091,9,0.18
meth:DRD3,methylation,0.008185291396720069,7,0.14
meth:LY75,methylation,0.008180332059661547,3,0.06
meth:PLA1A,methylation,0.00817215497372672,15,0.3
meth:FANCA,methylation,0.008157019144260978,47,0.94
meth:RASGRP2,methylation,0.008156857453286648,2,0.04
expr:S100A16,expression,0.008153386993481863,22,0.44
expr:SLCO5A1,expression,0.008137451222864911,4,0.08
meth:CHRNA10,methylation,0.008135761165328364,46,0.92
expr:H4C5,expression,0.008116545155644417,6,0.12
expr:SCGB3A1,expression,0.008108573888118068,3,0.06
meth:KRT33A,methylation,0.008104133459273726,50,1.0
meth:GIMAP5,methylation,0.008100542343325086,9,0.18
expr:F5,expression,0.008099969166020552,6,0.12
expr:CFAP65,expression,0.008077694103121758,1,0.02
expr:TNFSF13B,expression,0.008067491503121952,9,0.18
meth:MS4A14,methylation,0.008062888936632696,17,0.34
meth:CPT1A,methylation,0.008033251389861107,2,0.04
meth:ARL10,methylation,0.008020652776273588,15,0.3
meth:TAS2R46,methylation,0.008005172608601343,45,0.9
expr:ADAM32,expression,0.008000038971658796,8,0.16
meth:LMO2,methylation,0.0079841623082757,1,0.02
expr:INSRR,expression,0.007982314401306211,10,0.2
meth:VILL,methylation,0.007956457324326038,2,0.04
meth:MRPS21,methylation,0.007955931165876487,24,0.48
expr:FAXC,expression,0.007951837499814037,26,0.52
expr:COL13A1,expression,0.007939285598695278,3,0.06
expr:PODNL1,expression,0.007939086179248989,4,0.08
meth:QRFPR,methylation,0.007916939444839954,1,0.02
expr:FAM72C,expression,0.007912887624971679,34,0.68
meth:C11orf41,methylation,0.007877580415099925,28,0.56
meth:HLA-DPA1,methylation,0.007872981329758963,3,0.06
expr:CDHR5,expression,0.00787249238540729,6,0.12
expr:NAPSA,expression,0.007871168964941586,7,0.14
meth:SLC24A5,methylation,0.007870792411267757,1,0.02
meth:CPNE6,methylation,0.007854109275892066,48,0.96
expr:RPS4Y1,expression,0.007847161342700323,3,0.06
expr:OIT3,expression,0.007834001851733774,4,0.08
expr:CRYBA2,expression,0.007830717191973235,50,1.0
expr:APBA1,expression,0.007812237832695246,2,0.04
meth:EGF,methylation,0.007810191251337528,1,0.02
expr:KCTD4,expression,0.0078044976107776165,1,0.02
meth:SATB1,methylation,0.007798905382984348,31,0.62
expr:KCNK1,expression,0.007765768658525,18,0.36
meth:GSTP1,methylation,0.007753308289326155,13,0.26
expr:GRIK5,expression,0.0077454266138374805,1,0.02
meth:VSX1,methylation,0.007720613829755725,26,0.52
meth:LOC169834,methylation,0.007712950046644201,27,0.54
expr:OOEP,expression,0.007700754998950288,6,0.12
expr:SCARF2,expression,0.007696875681479772,3,0.06
meth:SLC5A7,methylation,0.007692542012470464,30,0.6
expr:ADAM21,expression,0.007692200558570524,3,0.06
expr:UPP2,expression,0.007691523991525173,2,0.04
expr:PLAAT4,expression,0.007683142697205767,50,1.0
meth:MAT1A,methylation,0.007670171093195677,4,0.08
meth:CBR1,methylation,0.00766309117898345,2,0.04
meth:BOLA3,methylation,0.007656034585457613,41,0.82
meth:MOSC1,methylation,0.007653862703591585,1,0.02
meth:PCDHB16,methylation,0.007653792388737202,9,0.18
expr:SVOPL,expression,0.00764600932598114,4,0.08
meth:MAST4,methylation,0.00764408284885576,8,0.16
meth:C1QTNF4,methylation,0.007637896084426237,7,0.14
meth:GBP4,methylation,0.007633738603908568,25,0.5
expr:PGLYRP1,expression,0.007616062182933092,1,0.02
expr:ZIC2,expression,0.007604964263737202,5,0.1
meth:CARD8,methylation,0.007597461614447336,3,0.06
expr:IGLL5,expression,0.007596639248897025,44,0.88
expr:GCHFR,expression,0.007593718240968883,8,0.16
expr:SLC25A21,expression,0.007586575197776602,21,0.42
expr:JCHAIN,expression,0.007585392034379765,50,1.0
meth:LOC100128023,methylation,0.00758324412163347,8,0.16
expr:KCNH2,expression,0.007577586608628432,3,0.06
meth:F5,methylation,0.007576979981321428,18,0.36
meth:EPHA10,methylation,0.00755075115012005,4,0.08
meth:DRGX,methylation,0.007547300745500252,8,0.16
meth:C8orf4,methylation,0.0075441976941581215,31,0.62
meth:DUS1L,methylation,0.00754029080444188,27,0.54
expr:CARNS1,expression,0.007528877860750072,18,0.36
expr:SLC16A5,expression,0.007524669170379639,3,0.06
meth:MIRLET7D,methylation,0.007517463217178981,6,0.12
expr:DIRAS1,expression,0.0075116511434316635,12,0.24
meth:LOC729080,methylation,0.007508341999103625,3,0.06
expr:CSMD3,expression,0.007505443709140474,11,0.22
expr:STK31,expression,0.007485152240126179,13,0.26
expr:RHO,expression,0.007478601960564389,47,0.94
meth:SNURF,methylation,0.00746347180281121,26,0.52
expr:MYG1,expression,0.007462893612682819,1,0.02
meth:RBAK,methylation,0.007462668200870129,11,0.22
expr:ENPP7,expression,0.007440784573970761,14,0.28
meth:TRIM6,methylation,0.007424567753332667,4,0.08
meth:KCTD17,methylation,0.007422262337058783,1,0.02
meth:LYPLA1,methylation,0.007420669551938772,25,0.5
meth:PADI3,methylation,0.00741913822443726,39,0.78
meth:HSD17B4,methylation,0.007404670048142887,36,0.72
meth:PRICKLE2,methylation,0.007404439528105094,38,0.76
expr:AMIGO2,expression,0.007402822996179263,3,0.06
meth:CASP10,methylation,0.007380724412615638,37,0.74
meth:SNORD67,methylation,0.007370383013039827,4,0.08
expr:SULT1C2,expression,0.007369585244709419,18,0.36
meth:MIR642,methylation,0.007350604670743148,12,0.24
expr:KCNK12,expression,0.007347672640417631,13,0.26
meth:PCDHGB1,methylation,0.007346299476921558,1,0.02
meth:KAZALD1,methylation,0.007340498985112866,42,0.84
meth:ZNF710,methylation,0.0073392200912348925,50,1.0
expr:TBX22,expression,0.00733563001267612,8,0.16
